Question 3,"<p>Thank you for your Input. We would like to have some written feedback of you. Please answer this question. </p> <p> How did you experience the course organization? </p> <button class=""chatSuggest"" onclick=""chatSuggest('It was very well organized');"">It was very well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was not so well organized');"">It was not so well organized</button> <button class=""chatSuggest"" onclick=""chatSuggest('It was a bad organization');"">It was a bad organization</button>"
Question 4,"<p> Ok, thank you very much. Now, please answer the next question. </p> <p> Which aspects of the course should be changed so that students benefit more from the course? </p>"
Question 5,"<p> Thank you! </p> <p> Are there any other points you would like to comment on? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Yes, of course.');"">Yes, of course.</button> <button class=""chatSuggest"" onclick=""chatSuggest('No, thanks.');"">No, thanks.</button>"
Question 6,<p>Feel free to leave your comments here!</p>
Provide email,"<p>Please provide your e-mail address if you are interested in the evaluation result.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Skip');"">I don't want to receive the result.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Question 1,"<p> Here we Go! </p> <p> Please rate the following statement from 1-5 points, with 5 points as highest score. </p> <p> I can benefit from the content of the course</p> <button class=""chatSuggest"" onclick=""chatSuggest('1 point');"">1</button> <button class=""chatSuggest"" onclick=""chatSuggest('2 points');"">2</button> <button class=""chatSuggest"" onclick=""chatSuggest('3 points');"">3</button> <button class=""chatSuggest"" onclick=""chatSuggest('4 points');"">4</button> <button class=""chatSuggest"" onclick=""chatSuggest('5 points');"">5</button>"
Continue evaluation,"<p> Do you want to continue the evaluation? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Continue');"">Let's follow up!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
I cannot skip,"<p> Sorry, we can't skip that. </p>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
None,IDKresponse
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
None,IDKresponse
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
I have read the declaration of consent and accept it.,"<p>Thank you and hello again.</p> <p> First, I will ask you 5 questions concerning the lecture content and the lecture style. In the end you can decide whether you want to receive the evaluation results. </p> <p> Please provide honest and direct answers. They are both very important for the course quality improvement for Prof. Dr. XY.</p><p>Are you ready to start now? </p> <button class=""chatSuggest"" onclick=""chatSuggest('Please start.');"">Yes, please start.</button>"
Please start.,IDKresponse
Try again,<p> I didn't quite understand that. </p>
Introduction,"<p>Hey there, I am Eva the evaluation bot. I will guide you through the course evaluation of course XY.</p> <p> Talk to me by typing your message into the textfield below or click one of my suggestions. You can skip questions at any time.</p> <p> Before and after the evaluation, you can ask me whatever you want. For example, ask me for my favourite Chuck Norris joke. </p> <p>PS: I would also love to receive some feedback from you! You can find the button in the upper right-hand corner or at the end of the evaluation.</p> <button class=""chatSuggest"" onclick=""chatSuggest('Get me in!');"">Cool, get me in!</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
Get me in!,"<p>Before we start, please read the declaration of consent carefully. </p> <button class=""chatSuggest"" onclick=""showPrivacy();"">Show me please.</button>"
